"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@x264_frame_sort,0,0,0,0,0,2,0,0,0,0,10.75
function@x264_weight_scale_plane,3,2,0,5,0,10,831.85,25.5,39.05,0,1246.2
function@x264_frame_delete_list,0,0,0,0,0,2,0,0,0,0,1.61905
function@x264_synch_frame_list_init,0,0,0,0,0,5,0,0,0,0,3.38095
function@x264_synch_frame_list_delete,0,0,0,0,0,1,0,0,0,0,0.619048
function@x264_synch_frame_list_push,0,0,0,0,0,0,0,0,0,0,0
function@x264_macroblock_cache_mv_4_4,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mv_2_4,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mv_4_2,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mv_2_2,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mv_2_1,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mv_1_2,0,0,0,0,0,0,0,0,0,0,0
function@x264_macroblock_cache_mv_1_1,0,0,0,0,0,0,0,0,0,0,0
function@x264_macroblock_cache_mvd_4_4,0,0,0,0,0,2,0,0,0,0,2
function@x264_macroblock_cache_mvd_2_4,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mvd_4_2,0,0,0,0,0,2,0,0,0,0,2
function@x264_macroblock_cache_mvd_2_2,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mvd_2_1,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_mvd_1_2,0,0,0,0,0,0,0,0,0,0,0
function@x264_macroblock_cache_mvd_1_1,0,0,0,0,0,0,0,0,0,0,0
function@x264_macroblock_cache_ref_4_4,0,0,0,0,0,0,0,0,0,0,0
function@x264_macroblock_cache_ref_2_4,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_ref_4_2,0,0,0,0,0,0,0,0,0,0,0
function@x264_macroblock_cache_ref_2_2,0,0,0,0,0,1,0,0,0,0,1
function@x264_macroblock_cache_ref_2_1,0,0,0,0,0,1,0,0,0,0,1
function@x264_mb_mc_8x8,0,0,0,0,0,40,0,0,0,0,6.98113
function@x264_mb_mc_0xywh,10,1,0,7,0,17,9.61905,1,7,0,14.7143
function@x264_mb_mc_01xywh,19,6,0,15,0,22,19,6,15,0,22
function@x264_mb_mc_1xywh,4,0,0,3,0,14,4,0,3,0,14
function@x264_mb_mc,0,0,0,0,0,20,0,0,0,0,3.59341
function@x264_macroblock_cache_allocate,0,0,0,0,0,21,0,0,0,0,4.18334
function@x264_macroblock_cache_free,0,0,0,0,0,1,0,0,0,0,1
